Account,User Name,Followers at Posting,Created,Type,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score
Protect the Innocence,protect_the_innocence,4229,2020-08-21 19:20:34 PDT,Photo,23,0,0,https://www.instagram.com/p/CELLM52h3Kq/,https://www.instagram.com/p/CELLM52h3Kq/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118428997_162802418736033_3352243878698822556_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=Eg9tKPXsuzAAX_ASbEZ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fc904e3d3720e10ae1280e14c2629c52&oe=5F64A620,,"The quotes on this image are from real men on PornHub commenting on a heavily viewed recording of a 14-year-old girl being raped. 

Pornhub is generating millions in advertising and membership revenue with 42 billion visits and 6 million videos uploaded per year. Yet it has no system in place to verify reliably the age or consent of those featured in the pornographic content it hosts and profits from.

One of the most-searched terms on Pornhub is “teen” pornography, in fact, it has been a top ten search term on the site for six consecutive years. The search will result in videos that are constantly being added faster than any individual could watch them. Many feature girls who look 13 years old at best — girls with braces, pigtails, flat chests, no makeup, extremely young faces, holding teddy bears and licking lollipops, all while being aggressively penetrated. A quick search for the word “teen” turns up titles such as “Young Girl Tricked,” “Innocent Brace Faced Tiny Teen F---ed,” “Tiny Petite Thai Teen,” “Teen Little Girl First Time,” on and on ad infinitum.

Sick to your stomach? Sign the petition to take it down and hold these animals accountable for their actions: https://traffickinghubpetition.com/

Men? We see you ignoring all of these posts. 42 BILLION Pornhub hits per year. 90% of subscribers are male. 3.87 billion men on the planet. It’s not hard to do the math and know why you are silent. How old are your daughters? For the LOVE, the mothers and women of the world are BEGGING you to man up. We NEED your voices in this fight!!

Media? No mention of ANY of the MILLIONS of people going to battle for these children in the past few weeks? Interesting. We hear you loud and clear. Cowards. 

#saveourchildren 
#endchildtrafficking 
#childrenarethefuture #humantraffickingawareness 
#dosomething 
 #manup 
#childtraffickingexposed 
#noconsentnotouchy 

(Repost: Amy Cassidy Ash Sophia)",,,,23,-2.87
piper,piper.n27,1723,2020-09-13 01:57:21 PDT,Album,22,0,1197,https://www.instagram.com/p/CFEiGM4F0zj/,https://www.instagram.com/p/CFEiGM4F0zj/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119177167_1213721142324500_4107452717200968003_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=q1Zho7pwsX4AX_hxkzn&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6510ba0afee1bf15f8eb7ca67f4fa821&oe=5F855190,,"⠀
#Repost @end_child_trafficking_now : Amazing!!! I'm speechless that this is mainstream....its Interesting that this came out around the same time the pedo bill was introduced.
⠀ #savethechildren #saveourchildren #endpedophilia #endchildtrafficking #abuseawareness #riseup #getloud #StopHumanTrafficking #EndHumanTrafficking #StopChildPorn #EndChildPornography #StopChildSexualAbuse #StopChildSexTrafficking #ChildrenNotForSale #StopChildMolestation #StopSexTrafficking #StopSexualTrafficking #Disney #disneyworld #disneycruise #pedophelia #pedos",,,,22,2.2
piper,piper.n27,1723,2020-09-13 01:37:58 PDT,Album,16,1,893,https://www.instagram.com/p/CFEf4PPF3gf/,https://www.instagram.com/p/CFEf4PPF3gf/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119369584_758170191420247_8760026768610783614_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=0jK0xRCdWLIAX8mE_Ce&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=bba15450e30b5710b6aae59446524a0d&oe=5F821B7A,,"⠀
#Repost @619_stop_child_trafficking : September 11, 2020

Who’s to Blame? Mother regulates young daughter sexualizing herself on social media

Mother regulates her young daughter sexualizing herself on social media. Always monitor your children’s online activities

The lucifarian cabal is hyper sexualizing our children to break up the family unit and introduce our children into the child sex Trafficking Industry.

#hotelbrothels #pedosociety #shutpornhubdown #mkultra #619_stop_child_trafficking #cardibsociety #cancelnetflix
#savethechildren #saveourchildren #endpedophilia #endhumantrafficking #endchildtrafficking #abuseawareness #riseup #getloud  #StopChildPorn #EndChildPornography #StopChildSexualAbuse #StopChildSexTrafficking #ChildrenNotForSale #StopChildMolestation #StopSexTrafficking #StopSexualTrafficking #Disney #disneyworld #disneycruise #pedophelia #pedos",,,,17,1.7
End Child Sex Trafficking,unsilencethesilenced,N/A,2020-08-08 11:33:22 PDT,Album,15,0,0,https://www.instagram.com/p/CDo3Zk0nPBf/,https://www.instagram.com/p/CDo3Zk0nPBf/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117109823_225391402103969_3516615693863740992_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=ySLa77pMJGsAX9OJJSA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=71edf1a3b66bbb03a3b4a2957f3e746d&oe=5FA51CB0,,Children are being trafficked as i write this post! The news needs to report the number of children trafficked like they post the numbers for the C19 pandemic! #endchildtrafficking #endchildsextrafficking #bringthemhome #savethechildren #pedopheliaisnotasexuality #raiseup #betheirvoice #betheirhope #bethelightinthedarkness,,,,15,-1.2
President_ elect Gigii Jiji,president_elect_gigiijiji,N/A,2020-03-16 12:11:44 PDT,Photo,14,1,0,https://www.instagram.com/p/B9zkhydg7FH/,https://www.instagram.com/p/B9zkhydg7FH/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/89824357_845415882592766_2927533747662913337_n.jpg?_nc_cat=109&_nc_sid=8ae9d6&_nc_ohc=a1LjxjSxQpwAX8bmrj-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c566511158a215e056f976e695004fe2&oe=5F974F40,,,"hours ago 33lacelace #ENDCHILDTRAFFICKING #TRUSTTHEPLAN #NOFEAR HUMAN TRAFFICKING IS THE EXPLOITATION BUYING AND SELLING OF CHILDREN, WOMEN AND MEN FOR SEX, LABOR ORGANS AND WARFARE. THE SELLING AND BUYING OF HUMANS IS CRIME INFLICTING OVER 22 MILLION CHILDREN WORLDWIDE ACCORDING TO THE UNITED NATIONS OFFICE OF DRUGS AND CORRUPTION (UNDOC). NO ONE SHOULD COME BETWEEN YOU AND YOUR CHILDREN. IT IS TIME TO PROTECT FAMILIES SPEAK PROJECT MEDIA AWFULAMERICA.COM PROJECTSPEAK.NE LAWFUL AMERICA",,,15,1
Jess<3🌸ℓσνє уσυя ѕєℓf🌸,2krazy4u2handle1truth,793,2020-09-13 00:55:26 PDT,IGTV,15,0,143,https://www.instagram.com/tv/CFEa8-VgBQ7/,https://www.instagram.com/tv/CFEa8-VgBQ7/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119149477_739613936584359_3068557137498500068_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=InMMWYCzMBoAX91hbH9&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=3f8572d1b2b041e250d4c455d59c086b&oe=5F845A32,HEAR PRESIDENT SAYS NOT WHAT THEY (MEDIA) SAYS !!!🙏😡,"#Repost @exposing_pedogate @download.ins
---
You all can judge me and bash me for standing with @realdonaldtrump but he stands with and for our children! #endchildtrafficking #stopchildtrafficking #saveourchildren #takeastand #helpourkids",,,,15,-1.4
C.C.T,cancel.child.trafficking,N/A,2020-09-02 10:28:31 PDT,Photo,14,0,0,https://www.instagram.com/p/CEpH2h2nOhY/,https://www.instagram.com/p/CEpH2h2nOhY/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118651661_198220131728397_478565484161922802_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=Y78YOebRN9MAX8ADuo4&_nc_oc=AQmivT6VkA0igobNFnrTFxjKhJSw5yV-wqQ33Rkv39_dB2HcNwO0g2CK_Qi04TpmtV8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=74350ad5303a4f33e563fb25428aaff3&oe=5F9193B6,,"This is amazing #Texas ! We should be reading more news about ALL states fighting against trafficking!

Full article here

https://www.dallasnews.com/opinion/editorials/2020/09/01/texas-has-a-plan-to-fight-human-trafficking-with-68345-front-line-workers/

Also - apologies for the lack of posts lately!! I’ll be fully back on & fighting this battle against human trafficking 💪🏼

#cancelchildtrafficking #endworldhumantrafficking #endtrafficking #endchildtrafficking #endchildsextrafficking #endchildlabor #endhumantrade #endchildtrade #stoptrafficking #stophumanexploitation #stopexploitatiom #stopchildtrafficking #stophumantrafficking #stopchildtrade #stopchildlabor #stophumantrade #saveourchildren #savethechildren #humanrights #notforsale #endit #riseup","Texas has a plan to fight human trafficking with 68,345 345 front-line workers This is another step to make Texas safer for everyone except criminals.",,,14,1.56
C.C.T,cancel.child.trafficking,N/A,2020-07-29 09:33:21 PDT,Photo,13,0,0,https://www.instagram.com/p/CDO5tx7np-o/,https://www.instagram.com/p/CDO5tx7np-o/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/116233470_1177760119258712_569261974691519810_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=uMIq4fOjW04AX_Q1sFM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=dfe199efb82f2e32847134bde479a43b&oe=5F90BD4A,,"“COMMITED TO THE CAUSE -
WORKING ON THE FRONTLINE TO END HUMAN TRAFFICKING""

The 2020 theme for the World Day Against Trafficking in Persons will focus on the first responders to human trafficking. These are the people who work in different sectors - identifying, supporting, counselling and seeking justice for victims of trafficking, and challenging the impunity of the traffickers.

During the COVID-19 crisis, the essential role of first responders has become even more important. Particularly as the restrictions imposed by the pandemic have made their work even more difficult. Still, their contribution is often overlooked and unrecognized.
Through stories from first responders describing their practical work in assisting victims UNODC intends to spotlight their contribution and that of their function, institution, organization, team or community and its impact on fighting trafficking.
 
How you can get involved:
Highlight the work of first responders in your country, community or organization;
Share, like and comment on the social media messages for the World Day,
Donate to the United Nations Voluntary Trust Fund for Victims of Human Trafficking, which provides on-the-ground assistance and protection to victims of trafficking.
 
Please use hashtags #endhumantrafficking #humantrafficking #worlddayagainsttrafficking #igivehope on all digital platforms 
.
.
.
.
.
.

#cancelchildtrafficking #endworldhumantrafficking #endtrafficking #endchildtrafficking #endchildsextrafficking #endchildlabor #endhumantrade #endchildtrade #stoptrafficking #stophumanexploitation #stopexploitatiom #stopchildtrafficking #stophumantrafficking #stopchildtrade #stopchildlabor #stophumantrade #saveourchildren #savethechildren #humanrights #notforsale #endit #riseup",ONE MORE DAY World Day Against Traffficking,,,13,1.62
piper,piper.n27,1714,2020-08-17 06:52:55 PDT,Photo,13,0,0,https://www.instagram.com/p/CD_iddLF5fl/,https://www.instagram.com/p/CD_iddLF5fl/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117708468_302189321031907_5829094631574947941_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=FbYOVo5mohoAX9J5cwC&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fbfe09e3769e525c2c9814c7febf6125&oe=5F601271,,"⠀
@voice_4_voiceless
⠀
#SaveOurChildren #StopHumanTrafficking #StopChildPorn #StopChildAbuse #StopChildSexualAbuse #StopChildSexTrafficking #ChildrenNotForSale #StopChildMolestation #StopSexTrafficking #StopSexualTrafficking #StopSexualHarrassment #Disney #disneyworld #disneycruise #pedophelia #pedos #pedosexual #EndChildTrafficking","THE MEDIA ISN'T SILENT ABOUT CHILD TRAFFICKING BECAUSE OF THE CHILDREN, IT'S BECAUSE OF WHO THE CUSTOMERS ARE End it. #SAVEOURCHILREN",,,13,1.44
C.C.T,cancel.child.trafficking,N/A,2020-07-21 15:52:29 PDT,Album,10,2,0,https://www.instagram.com/p/CC6-vrdJg47/,https://www.instagram.com/p/CC6-vrdJg47/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/115714816_592638998106936_4045636357862458902_n.jpg?_nc_cat=105&_nc_sid=8ae9d6&_nc_ohc=eAvia-0o8PYAX8J6vfc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=0713c7d1b52d7bf4446dbd0cd121d4e2&oe=5F91ACBD,,"Three easy and simple ways you can fight against human/child trafficking.

1. Use your voice and social media platform to raise awareness by sharing/reposting
2. Donate to organizations that fight against trafficking
3. Text “HELPTHEM” to 51-555 to get daily updates and other ways to join the fight. 

Source: Items 11-20 will be listed here https://www.state.gov/20-ways-you-can-help-fight-human-trafficking/

https://www.whitehouse.gov/presidential-actions/executive-order-combating-human-trafficking-online-child-exploitation-united-states/

#cancelchildtrafficking #endtrafficking #endchildtrafficking #endchildsextrafficking #endchildlabor #endhumantrade #endchildtrade #stoptrafficking #stophumanexploitation #stopexploitatiom #stopchildtrafficking #stophumantrafficking #stopchildtrade #stopchildlabor #stophumantrade #saveourchildren #savethechildren #humanrights #notforsale #endit #endworldhumantrafficking",,,,12,1.71
piper,piper.n27,1705,2020-10-15 20:46:19 PDT,Photo,10,0,0,https://www.instagram.com/p/CGY8vChFFpS/,https://www.instagram.com/p/CGY8vChFFpS/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/121574040_3189679477807221_2046078693104185889_n.jpg?_nc_cat=103&ccb=2&_nc_sid=8ae9d6&_nc_ohc=uSCUyS_tcKIAX-dMjFt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ba6df3da3745f92751e7f002f02c2e59&oe=601B8AB7,,"⠀
#Repost From @modern_day_abolitionist : This is not about politics anymore. This is about sex trafficking, drugs, and billions of dollars in revenue. The Bidens are pedophiles.... their reign is coming to an end! I pray for justice for the children and for our country.
#JoeBidenIsAPedo
#CrookedJoeBiden
#TheBidensAreCorrupt
#JusticeWillBeServed
#EndChildTrafficking
#HumanTraffickingAwareness
#SaveOurChildren
#ChildrenAreNOTCurrency
#CondemnTheCorrupt
#ChildTrafficking
#ChildExploitation
#EndChildSlavery
#NoMoreMissingChildren
#ModerndaySlavery
#OurChildrenAreNotforSale
#ExposeTheElites
#DefundHollywood
#DefundPlannedParenthood
#PedophiliaIsNotASexualOrientation
#NeverShutUp
#TheRealPandemic
#ChildLivesMatter
#moderndayabolitionist","John Cardillo @johncardillo Evidence will show that Joe Biden illegally abused his VP office to enrich Hunter, and Hunter used a portion of that money on crack and sex trafficked girls. This is one of the most massive political scandals in history, and the media is working overtime to cover it all up.",,,10,-2.3
piper,piper.n27,1713,2020-08-21 00:38:27 PDT,Album,10,0,0,https://www.instagram.com/p/CEJKyLTlsDI/,https://www.instagram.com/p/CEJKyLTlsDI/,https://scontent-den4-1.cdninstagram.com/v/t51.29350-15/118004542_429032188039283_2130024623502643658_n.jpg?_nc_cat=105&_nc_sid=8ae9d6&_nc_ohc=FOOdfk3WLnMAX8yK9U5&_nc_ht=scontent-den4-1.cdninstagram.com&oh=dd2e2fdca9198afd045b5b3470820a00&oe=5F644638,,"⠀
#awareness because you have to understand that sick fuck doesn't wait for your kids to grow up. // @ladyvoluntary : #savethechildren has been trending on social media in an effort to curb child sex #trafficking, a $39 billion per year racket (UNODC). It is especially important now to go beyond the hashtag and take necessary measures to prevent this horrendous brutality from happening. Child trafficking thrives during times of crisis (war, civil unrest, economic depression, etc.) so during this unstable time in the U.S. and around the world let's make sure we can stop as much trafficking as possible.
•
As with most societal issues, so much of the abuse can be prevented simply starting at home. Here are some things we can all do to help stop trafficking.
•
Please keep in mind, these are merely suggestions and not foolproof. The policy changes listed are my suggestions and not suggestions from any cited source. Statistical sources have been cited in the last slide. They are also great resources to find more information.
•
Thank you all who responded to my story question about ending child trafficking! Hopefully this information is helpful.
•
Please check out and consider donating to @voluntaryisminaction for their fundraiser to #FreeOurChildren.
•
H/t to @a_hogge63 for providing great information and resources.
•
•
•
•
•
#EndChildTrafficking #EndHumanTrafficking #saveourchildren #voluntaryism #selfdefense #freedom #liberty // #SaveOurChildren   #StopHumanTrafficking #StopChildPorn #StopChildAbuse #StopChildSexualAbuse #StopChildSexTrafficking #ChildrenNotForSale #StopChildMolestation #StopSexTrafficking #StopSexualTrafficking #StopWomenTrafficking  #StopSexualHarrassment #Disney #disneyworld #disneycruise #pedophelia #pedos",,,,10,1
